Country,Parent,Capacity (GW),Type
Barrick Mining Corp,0.014960000000000001,,
Ørsted A/S,1.402,,
HOFOR A/S,0.218,,
I/S Amager Resourcecenter,0.063,,
Fjernvarme Fyn A/S,0.059,,
Verdo Holding A/S,0.052,,
Vestforbrænding I/S,0.039,,
City of Aarhaus,0.037,,
Ostkraft Holding A/S,0.037,,
Maabjerg Energy Center Holding A/S,0.027,,
Aalborg Forsyning A/S,0.411,,
Municipality of Odense,0.35114,,
Energy Trading Innovations LLC,0.273,,
Ørsted A/S,0.181,,
Silkeborg Forsyning A/S,0.1082,,
Hjorring Varmeforsyning AMBA,0.059,,
Energi Viborg A/S,0.055,,
Sønderborg Fjernvarme Amba,0.052,,
Nordic Energy Invest AS,0.05,,
Equinor ASA,0.038,,
Nouryon Speciality Chemicals BV,0.025,,
small shareholder(s),0.01086,,
unknown,0.825164,,
European Energy A/S,0.7073332,,
BeGreen AS,0.290145,,
Better Energy,0.246865,,
Alight AB,0.18705000000000002,,
Heartland,0.18009,,
Encavis AG,0.09135,,
Infranode,0.08456399999999999,,
GreenGo Energy Group,0.059595,,
WIRCON GmbH,0.05307,,
Conquest Group,0.04826999999999999,,
Andel AMBA,0.047850000000000004,,
Allianz Global Investors,0.045,,
LHI Group,0.0435,,
Eurowind Energy A/S,0.04084,,
Nordic Solar SA,0.02784,,
Doral Renewables LLC,0.0261,,
Mitsui & Co Ltd,0.023823800000000003,,
NRGi,0.0225,,
Skovgaard Invest ApS,0.02088,,
Vattenfall AB,1.6188,,
European Energy A/S,0.46331,,
Ørsted A/S,0.33706,,
unknown,0.27932999999999997,,
Energinet,0.209,,
Andel Holding A/S,0.16560000000000002,,
Pension Danmark,0.12,,
Wind Estate A/S,0.11,,
Community Ownership,0.108,,
Eurowind Energy A/S,0.0855,,
Energi E2 AS,0.083,,
HOFOR A/S,0.082,,
PKA,0.08,,
SUSI Partners AG,0.06675333333333333,,
GK Energi ApS,0.057,,
WIND1 A/S,0.0516,,
RWE AG,0.041400000000000006,,
Best Energy,0.04,,
Encavis AG,0.039,,
Energicenter Nord ApS,0.036,,
unknown,0.108,,
unknown,0.1547,,
Red Sea Power,0.059,,
San Pedro Bio Energy SA,0.03,,
Consorcio Azucarero Central SA,0.007,,
Consorcio Azucarero de Empresas Industriales SA,0.007,,
Empresa de Generación Eléctrica Punta Catalina SA,0.752,,
Fondo Patrimonial de las Empresas Reformadas,0.13,,
Grupo Linda,0.13,,
InterEnergy Holdings,0.052,,
unknown,0.0,,
Empresa de Generación Hidroeléctrica Dominicana (EGEHID),0.434,,
Corporación Dominicana de Empresas Eléctricas Estatales,0.05,,
InterEnergy Holdings,0.7788999999999999,,
AES Corp,0.48951599999999995,,
Seaboard Corp,0.261,,
Naturgy Energy Group SA,0.2015,,
Americano Nickel Ltd,0.198,,
Karadeniz Holding AŞ,0.1766,,
Barrick Mining Corp,0.135,,
Lear Investments SA,0.1014,,
Newmont Corp,0.09,,
Soluciones en Gas Natural SA,0.0693,,
Los Orígenes Power Plant SRL,0.060700000000000004,,
Consorcio Energético Punta Cana-Macao SA,0.051,,
Laesa Ltd,0.051,,
Empresa Generadora de Electricidad Haina SA,0.26789999999999997,,
AES Corp,0.10654999999999999,,
Washington Capital Global Finance,0.1,,
Acciona SA,0.073593,,
Grupo País,0.07070699999999999,,
MPC Caribbean Clean Energy,0.066714,,
Isofoton,0.058,,
Grupo Rensa,0.0506,,
Blue Elephant Energy AG (BEE),0.05046,,
Akuo Energy SAS,0.05,,
Gamesa Electric,0.05,,
Koror Business SRL,0.05,,
Consorcio Energético Punta Cana-Macao SA,0.028602,,
unknown,0.025,,
Phinie and CO Development SRL,0.02175,,
Maranatha Energy Investment,0.00935,,
Aeropuerto Internacional Cibao SA,0.00261,,
Empresa de Generación Hidroeléctrica Dominicana (EGEHID),0.00261,,
Parque Industrial ITABO,0.0009350000000000001,,
Empresa Generadora de Electricidad Haina SA,0.1834,,
Poseidón Renewable Energy Corp,0.098,,
AES Corp,0.05,,
Akuo Energy SAS,0.05,,
Dominicana Renovables SL,0.05,,
InverAvante,0.05,,
Parques Eólicos del Caribe SA,0.05,,
Jasper Caribbean Windpower,0.046,,
InterEnergy,0.034,,
unknown,0.010100000000000001,,
Ørsted A/S,1.402,,
Metsä Fibre Oy,0.725,,
RWE AG,0.5,,
Stora Enso Oyj,0.393,,
Mälarenergi AB,0.356,,
Stockholm Exergi AB,0.342,,
Södra Skogsägarna Ek For,0.3311,,
E.ON Sverige AB,0.299,,
A2A SpA,0.2767,,
Alholmens Kraft AB Oy,0.265,,
UPM-Kymmene Oyj,0.249,,
Magnon Green Energy SL,0.2341,,
ENEA SA,0.225,,
HOFOR A/S,0.218,,
Albioma SAS,0.21030000000000001,,
Mercer International Inc,0.197,,
Jyväskylän Voima Oy,0.19,,
Vattenfall AB,0.18530000000000002,,
The Navigator Co,0.184,,
Lahti Energia Oy,0.171,,
PGE Polska Grupa Energetyczna SA,12.609399999999999,,
RWE AG,7.0648,,
ENEA SA,5.761,,
EnBW Energie Baden-Württemberg AG,5.590752,,
TAURON Polska Energia SA,4.4235,,
EP Group AS,2.9309000000000003,,
unknown,2.8959,,
CEZ AS,2.887,,
Sev.en Energy AG,2.2556,,
Bulgarian Energy Holding EAD,1.72458,,
Public Power Corporation SA,1.655,,
E.ON SE,1.6,,
ORLEN SA,1.59855,,
Uniper SE,1.293,,
Ministry of Energy (Romania),1.2738000000000003,,
Electricité de France SA,1.26,,
Asterion Industrial Partners SGEIC SA,1.224,,
ResInvest Holding AS,1.1,,
Uniper SE,1.1,,
Energetický a průmyslový holding AS,0.98,,
Enel Green Power,0.4,,
unknown,0.325,,
Enel SpA,0.057,,
Enel Green Power SpA,0.052,,
unknown,0.018600000000000002,,
Geoeon doo,0.0175,,
unknown,0.014,,
unknown,0.0121,,
EDA Renováveis SA,0.01,,
Stadtwerke München GmbH,0.0056,,
Süddeutsche Geothermie-Projekte GmbH & Co KG,0.0055,,
Swm Services GmbH,0.005,,
Daldrup & Söhne AG,0.0045,,
Silenos Energy Garching ad Alz,0.0043,,
Equitix Holdings Ltd,0.0040999999999999995,,
Geothermie Holzkirchen GmbH,0.0034,,
KS Orka Renewables Pte Ltd,0.0034,,
unknown,0.0017,,
EDF Energy Ltd,13.702,,
Enel SpA,9.341,,
Iberdrola SA,9.166,,
Vattenfall AB,8.10408,,
Verbund Hydro Power GmbH,7.095,,
EDP SA,4.914,,
Electricité de France SA,3.926,,
SC Hidroelectrica,3.4935,,
Public Power Corporation SA,3.049,,
Vattenfall AB,2.705,,
Natsionalna Elektricheska Kompania (NEK),2.63,,
Compagnie Nationale du Rhône (CNR),2.447,,
Illwerke vkw,2.34,,
A2A SpA,2.313,,
Fortum Oyj,2.1652600000000004,,
Enel SpA,2.061,,
ČEZ Group,1.774,,
PGE Energia Odnawialna SA,1.618,,
Naturgy,1.586,,
HEP Generation Ltd,1.569,,
Electricité de France SA,65.69,,
CEZ AS,4.164,,
Teollisuuden Voima Oyj,3.56,,
Forsmark Kraftgrupp AB,3.446,,
Slovenské Elektrárne AŞ,2.471,,
Ringhals AB,2.288,,
Iberdrola,2.114,,
Engie Electrabel,2.098,,
Gas Natural,2.093,,
Bulgarian Energy Holding EAD,2.08,,
MVM Hungarian Electricity Ltd,2.027,,
Oskarshamns Kraftgrupp AB,1.45,,
Comertului Si Mediului De Afaceri,1.411,,
Iberdrola SA,1.102,,
Societes Reunies D'Energie Du Bassin De L'Escaut SA,1.09,,
Nuclenor,1.066,,
Fortum Power And Heat OY (Former IVO),1.062,,
Endesa SA,1.033,,
Indivision Doel,0.908,,
N.V. Elektriciteits-Produktiemaatschappij Zuid-Nederland,0.515,,
Enel SpA,7.498,,
Endesa SA,7.3856,,
A2A SpA,6.804,,
Naturgy Energy Group SA,6.5139,,
Edison SpA,6.468,,
Iberdrola SA,5.7933,,
Eni SpA,4.692215,,
Electricité de France SA,4.628666666666667,,
Energetický a průmyslový holding AS,4.34435,,
RWE AG,4.232,,
ENGIE SA,3.7549,,
Public Power Corporation SA,3.583,,
Uniper SE,3.470492,,
RWE AG,3.362,,
ENGIE SA,2.955,,
TotalEnergies SE,2.5299,,
Iren SpA,2.523,,
Government of Ireland,2.5007205000000003,,
ENGIE SA,2.3691466666666665,,
ENGIE SA,2.365,,
unknown,28.777844,,
unknown,11.684187733333333,,
unknown,10.091996,,
unknown,6.5373615,,
unknown,4.4976815,,
unknown,3.6565030000000003,,
unknown,3.365004,,
unknown,2.877559,,
unknown,2.6708000000000003,,
unknown,2.3445300000000002,,
unknown,2.199893,,
Iberdrola SA,2.102208,,
Solaria Energía y Medio Ambiente SA,1.555099,,
Endesa SA,1.3155735,,
unknown,0.8553999999999999,,
Amazon,0.8543425,,
unknown,0.825164,,
Naturgy Energy Group SA,0.733422,,
European Energy A/S,0.7073332,,
unknown,0.6747000000000001,,
unknown,26.45833,,
Iberdrola Renovables Energia SA,6.3455,,
unknown,6.27275,,
Acciona Energía SAU,4.3001700000000005,,
unknown,2.91695,,
Enel Green Power España SL,2.3198000000000003,,
EDP Renovables España,2.0125,,
ENGIE SA,1.9983499999999998,,
WPD AG,1.9253,,
EDF Renewables,1.8397000000000001,,
RWE AG,1.67846,,
Vattenfall AB,1.6188,,
Naturgy Energy Group SA,1.52348,,
unknown,1.38331,,
Finerge SA,1.2702,,
Vattenfall AB,1.264,,
EnBW Energie Baden-Württemberg AG,1.245,,
Boralex Inc,1.12825,,
EDP Renováveis,1.07948,,
Terna Energy,1.0358,,
Sociedad Agrícola e Industrial San Carlos SA,0.078,,
Compañía Azucarera Valdez SA,0.0335,,
Ecudos SA,0.03,,
Corporación Eléctrica del Ecuador SA,4.679,,
unknown,0.411,,
Hidroalto Generacion de Energia SA,0.064,,
Hidronormandía SA,0.05,,
Hidrosanbartolo SA,0.05,,
Hidrelgen SA,0.032,,
Corporación Nacional de Electricidad EP,1.0831,,
Corporación Eléctrica del Ecuador SA,0.22190000000000001,,
Petroamazonas EP,0.1196,,
Karadeniz Holding AŞ,0.1014,,
Andes Petroleum Co Ltd,0.07579999999999999,,
unknown,0.023494,,
Elecaustro SA,0.05,,
Corporación Eléctrica del Ecuador SA,0.016,,
unknown,0.045,,
Egyptian Electricity Holding Co,2.842,,
Ministry of Irrigation and Water Resources,0.032,,
Egyptian Electricity Holding Co,51.3113,,
CGN Energy International Holding Co,0.6826,,
Creditas BV,0.6826,,
unknown,0.448,,
China General Nuclear Power Co Ltd,0.43003800000000003,,
China Southern Power Grid Co Ltd,0.252562,,
Egyptian General Petroleum Corp,0.21528,,
New and Renewable Energy Authority,0.15,,
Egyptian Petrochemicals Holding Co,0.135,,
Al Ahly Capital Holding Co,0.0315,,
Sidi Kerir Petrochemicals Co,0.03,,
Engineering for the Petroleum & Process Industries,0.024,,
National Investment Bank (Egypt),0.021000000000000005,,
Egyptian Natural Gas Co,0.0165,,
Banque Misr,0.015,,
small shareholder(s),0.006719999999999999,,
New and Renewable Energy Authority,0.5927292857142856,,
AMEA Power,0.5,,
ACWA Power Co,0.24814,,
unknown,0.2085,,
Alcazar Energy,0.19488,,
Infinity Energy SAE,0.13632,,
Africa50 SA,0.11309999999999999,,
KLP Norfund Investments AS,0.11309999999999999,,
Scatec ASA,0.11309999999999999,,
ib vogt gmbH,0.08064,,
Acciona Energía SAU,0.075,,
Enara Bahrain,0.075,,
Globeleq Africa Investments Ltd,0.05742,,
EDF Renewables,0.056549999999999996,,
Elsewedy Electric,0.056549999999999996,,
Access Infra Africa,0.054810000000000005,,
Total Eren SA,0.054810000000000005,,
Alfanar Group,0.05,,
Fas Energy LLC,0.05,,
Shapoorji Pallonji Infrastructure Capital Company PVT LTD (SP INFRA),0.05,,
New and Renewable Energy Authority,1.378,,
AMEA Power,0.502,,
Eurus Energy Holdings Corp,0.36519999999999997,,
ENGIE SA,0.3327,,
Lekela Power,0.252,,
Orascom Construction PLC,0.21509999999999999,,
Compañía Azucarera Salvadoreña SA de CV,0.107,,
Grupo El Ángel,0.047,,
Ingenio Central Azucarero Jiboa SA,0.045,,
unknown,0.03,,
LaGeo,0.2035,,
unknown,0.0152,,
Comisión Ejecutiva Hidroeléctrica del Río Lempa,0.599,,
Invenergy LLC,0.378,,
Orazul Energy El Salvador S en C de CV,0.232,,
I Squared Capital Advisors LLC,0.1439,,
Inversiones Energéticas SA de CV,0.102,,
Termopuerto SA de CV,0.0736,,
unknown,0.28862400000000005,,
Neoen SA,0.15513333333333332,,
AES Corp,0.1125925,,
REAL Infrastructure Capital Partners LLC,0.053824,,
Aristos Energy,0.04114,,
Inter-American Investment Corporation (IIC),0.03333333333333333,,
Proparco,0.03333333333333333,,
MPC Energy Solutions,0.025664000000000003,,
Comisión Ejecutiva Hidroeléctrica del Río Lempa,0.01479,,
Green Planet Energy,0.0038335,,
O&M Group,0.0031320000000000002,,
ArcVera Renewables,0.027,,
Tracia Network Corp,0.027,,
Ministry of Mines Industry and Energy,0.12,,
Sociedad de Electricidad de Guinea Ecuatorial SA,0.218,,
MAECI Solar,0.0023375,,
Princeton Power Systems,0.0023375,,
Eritrean Electricity Corp,0.134,,
unknown,0.012,,
Eritrean National Mining Corp,0.011,,
Zijin Mining Group Co Ltd,0.011,,
unknown,0.0228,,
Utilitas OÜ,0.056,,
Gren Oy,0.049,,
Elering AS,0.2511,,
Eesti Energia AS,0.207,,
unknown,0.6747000000000001,,
Evecon OU,0.10144750000000001,,
Enefit Green,0.094213,,
KC Energy,0.049555,,
Mirova,0.0359975,,
Metsagrupp,0.0210375,,
Sunly,0.0210375,,
Enery Development GmbH,0.0174,,
Enefit Green,0.453,,
Eleon AS,0.102,,
Greta Energy,0.04,,
Utilitas OÜ,0.039,,
Nelja Energia (4Energia),0.024,,
UAB Ignitis Renewables,0.018,,
unknown,0.012,,
Ubombo Sugar Ltd,0.04,,
Royal Eswatini Sugar Corporation Ltd,0.03,,
Montigny Investments Ltd,0.025,,
Eswatini Electricity Co,0.00935,,
unknown,0.0047,,
Ethiopian Sugar Industry Group,0.136,,
Government of Ethiopia,0.062,,
unknown,0.045,,
Ethiopian Electric Power Corp,0.025,,
Ethiopian Electric Power Corp,9.201,,
unknown,0.0015,,
Ethiopian Electric Power Corp,0.664,,
Effo,0.0125,,
Røkt,0.0125,,
Elfelagid SEV,0.012,,
Fiji Sugar Corp,0.024,,
Tropik Wood Industries Ltd,0.0123,,
Nabou Green Energy Pte Ltd,0.012,,
Fiji Electricity Authority,0.08,,
unknown,0.04,,
Pernix Group Inc,0.086,,
Government of Fiji,0.014,,
Sevens Pacific Pte Ltd,0.014,,
small shareholder(s),0.014,,
Energy Fiji Ltd,0.01,,
Metsä Fibre Oy,0.725,,
Stora Enso Oyj,0.393,,
Alholmens Kraft AB Oy,0.265,,
UPM-Kymmene Oyj,0.249,,
Jyväskylän Voima Oy,0.19,,
Lahti Energia Oy,0.171,,
Stora Enso Publication Paper Oyj,0.161,,
unknown,0.13,,
Sappi Finland Operations Oy,0.128,,
Seinäjoen Voima Oy,0.12,,
Kaukaan Voima Oy,0.119,,
Kuopion Energia Oy,0.118,,
Vantaan Energia Oy,0.113,,
Porin Prossessivoima Oy,0.081,,
Alva Rauhalahti Oy,0.08,,
Kymin Voima Oy,0.076,,
Rauman Biovoima Oy,0.076,,
Oulun Energia Oy,0.072,,
Kotkamills Oy,0.07,,
UPM Specialty Papers Oy,0.068,,
Fortum Oyj,0.614,,
small shareholder(s),0.04025,,
Stora Enso Oyj,0.039200000000000006,,
Seinäjoen Energia Oy,0.028999999999999998,,
Lahti Energia Oy,0.021,,
Vantaan Energia Oy,0.0195,,
Kymppivoima Oy,0.01825,,
Helen Oy,0.013999999999999999,,
Kemijoki Oy,0.973,,
Fortum Oyj,0.779,,
Pohjolan Voima Oyj,0.198,,
PVO Vesivoima Oy,0.152,,
UPM Energy Oy,0.102,,
Vattenfall AB,0.094,,
unknown,0.075,,
Länsi-Suomen Voima Oy,0.072,,
Pohjan Voima Oy,0.06,,
Oulun Energia Oy,0.04,,
Teollisuuden Voima Oyj,3.56,,
Fortum Power And Heat OY (Former IVO),1.062,,
Helen Oy,0.792697,,
Government of Finland,0.5002,,
unknown,0.4218,,
Fortum Oyj,0.279,,
Tampereen Sähkölaitos,0.147,,
Lappeenrannan Energia Oy,0.102,,
Leppäkoski Group Oy,0.072,,
Neste Oyj,0.06080000000000001,,
Veolia Environnement SA,0.06080000000000001,,
KSS Energia Oy,0.045,,
small shareholder(s),0.041707,,
Seinäjoen Energia Oy,0.034417,,
Borealis AG,0.030400000000000003,,
Lahti Energia Oy,0.029233000000000002,,
Vantaan Energia Oy,0.028260999999999998,,
Kymppivoima Oy,0.027451,,
SSAB AB,0.015625,,
Vaasan Sähkö Oy,0.015625,,
unknown,0.097614,,
Exilion Tuuli Ky,0.060899999999999996,,
CPC Lakarin Aurinkovoima Oy,0.029920000000000002,,
Solarigo Oy,0.01131,,
Ilmatar Energy Oy,0.6564,,
Taaleri Energia Funds Management Oy,0.561,,
Suomen Hyötytuuli Oy,0.5007,,
Exilion Tuuli Ky,0.44680000000000003,,
EPV Energia Oy,0.446,,
Neoen SA,0.39582,,
WPD Finland,0.3953,,
Gigawatti Oy,0.363,,
Helen Oy,0.35304499999999994,,
Fortum Oyj,0.31848,,
Puhuri Oy,0.2273,,
PROKON Wind Energy Finland Oy,0.22618000000000002,,
Glennmont Partners,0.212,,
OX2 AB,0.2107,,
Aquila Capital,0.2045,,
BlackRock Real Assets,0.199,,
CPC Finland Oy,0.189,,
Luxcara GmbH,0.159,,
IKEA,0.153,,
Valorem SA,0.1485,,
Albioma SAS,0.21030000000000001,,
Energetický a průmyslový holding AS,0.15,,
Agence Metropolitaine Des Dechets Menagers,0.116,,
Fibre Excellence SAS,0.078,,
Smurfit Kappa Group PLC,0.0595,,
Veolia NV/SA,0.054789000000000004,,
Syndicat Mixte d'Élimination des Déchets Arrondissement de Rouen,0.032,,
Double A PLC,0.03,,
Pearl Infrastructure Capital,0.03,,
Gascogne Papier SAS,0.0297,,
ASTRIA SAS,0.022,,
Idex Groupe SAS,0.0213,,
Séché Environnement SA,0.02,,
Paprec Energies 66,0.0185,,
Akuo Energy SAS,0.004,,
Banque des Territoires,0.004,,
CAPG Energies Nouvelles SAS,0.004,,
Crédit Agricole Franche-Comté Investissements,0.004,,
Gemdoubs SAS,0.004,,
Norske Skog ASA,0.00375,,
Electricité de France SA,1.26,,
Energetický a průmyslový holding AS,0.647,,
unknown,0.0017,,
EDF Energy Ltd,13.702,,
Electricité de France SA,3.926,,
Compagnie Nationale du Rhône (CNR),2.447,,
ENGIE SA,0.529,,
Réseau de Transport d'Électricité (RTE),0.524,,
Alpiq Suisse SA,0.13,,
EnBW Energie Baden-Württemberg AG (EnBW),0.073,,
Electricité de France SA,65.69,,
Electricité de France SA,4.628666666666667,,
TotalEnergies SE,2.5299,,
ENGIE SA,2.3691466666666665,,
unknown,0.3359,,
Solvay NV,0.285,,
ArcelorMittal SA,0.15,,
Air Liquide SA,0.145,,
Antin Infrastructure Partners SAS,0.132,,
Tereos Internacional SA,0.098,,
Seqens SAS,0.096,,
Cheyne European Strategic Value Credit Scs Sicav-Sif,0.0872,,
City of Paris,0.08390666666666667,,
Roquette Freres SA,0.08,,
Texaco Inc,0.06,,
Energetický a průmyslový holding AS,0.049,,
Enerlis SAS,0.0487,,
Cargill France SAS,0.047,,
Aragocias SA,0.044,,
City of Metz,0.03825,,
Coriance Group,0.03,,
unknown,10.091996,,
ENGIE SA,0.49163,,
Neoen SA,0.49035999999999996,,
EDF Energies Nouvelles,0.14924,,
Enerparc AG,0.1305,,
TotalEnergies SE,0.11919,,
BayWa R.E. AG,0.086744,,
Eco Delta Group,0.0783,,
Eni SpA,0.076125,,
Photosol Group,0.07482,,
ZE Energy,0.06699,,
Q Energy,0.06464099999999999,,
JP Energie Environnement,0.05133,,
Mitsubishi Corporation Energy Solutions Ltd,0.047850000000000004,,
Energieteam,0.044022,,
Sun'R Group,0.0435,,
Total Quadran,0.0435,,
Sonnedix,0.042629999999999994,,
Aquila Capital,0.0374,,
Octopus Energy,0.0348,,
unknown,6.27275,,
ENGIE SA,1.9983499999999998,,
EDF Renewables,1.8397000000000001,,
Boralex Inc,1.12825,,
Allianz SE,0.5145,,
Iberdrola SA,0.513,,
Éoliennes,0.496,,
Valorem,0.45239999999999997,,
Total Quadran,0.4347,,
TTR Energy,0.4275,,
Energieteam,0.363,,
Compagnie Nationale du Rhône (CNR),0.3396,,
WPD,0.33845,,
Neoen SA,0.30328000000000005,,
WPD AG,0.29960000000000003,,
Volkswind GmbH,0.2872,,
EDPR Renewable Energy Sources of Greece 1 Sole Proprietorship,0.282,,
Ostwind,0.2788,,
Enertrag Ltd,0.272,,
RWE AG,0.26730000000000004,,
Voltalia SA,0.0105,,
EDF Energy Ltd,0.116,,
Electricité de France SA,0.1446,,
Albioma SAS,0.01392,,
EDF Renewables,0.01218,,
unknown,0.0067,,
Voltalia SA,0.004675,,
Moux Group CO LTD,0.009396000000000002,,
Siu Group CO LTD,0.0074800000000000005,,
unknown,8.82166,,
Drax Power Ltd,2.58,,
unknown,2.18,,
Suzano SA,1.55,,
Ørsted A/S,1.402,,
International Paper Co,1.3088,,
National Bio Energy Group Ltd,1.062,,
Chongqing Sanfeng Environment Group Corp Ltd,0.9296,,
Klabin SA,0.785,,
Metsä Fibre Oy,0.725,,
unknown,0.68669,,
Kaidi Ecological and Environmental Technology Co Ltd,0.66,,
Dynagreen Environmental Protection Group Co Ltd,0.639,,
Bracell SP Celulose Ltda,0.569,,
natural person(s),0.54684,,
Nine Dragons Global (China) Investment Group Co Ltd,0.54,,
China National Environmental Protection Group,0.537,,
PT Riau Prima Energy,0.535,,
Westrock Co,0.533,,
Guangdong Chant Group Inc,0.529,,
Huaneng Power International Inc,76.25254,,
NTPC Ltd,61.6072,,
China Energy Investment Corp,59.86594,,
China Shenhua Energy Co Ltd,53.391675000000006,,
Eskom Holdings SOC Ltd,44.531800000000004,,
China Resources Power Holdings Co Ltd,42.75312,,
GD POWER Development Co Ltd,41.800995,,
China Huadian Corp Ltd,39.166059999999995,,
Datang International Power Generation Co Ltd,38.692260000000005,,
Huadian Power International Co Ltd,38.033265,,
China Datang Corp Ltd,37.85448,,
State Power Investment Corp Ltd,34.30711,,
Korea Electric Power Corp,34.1784,,
Zhejiang Zheneng Electric Power Co Ltd,32.47026,,
China Huaneng Group Co Ltd,25.22267,,
Beijing Jingneng Power Co Ltd,20.80211,,
PT PLN (Persero),19.34584,,
unknown,18.6415506,,
Adani Power Ltd,17.298,,
Guangdong Electric Power Development Co Ltd,16.63405,,
Calpine Corp,1.163,,
Comision Federal De Electricidad,0.915,,
Ormat Technology Inc,0.747,,
Pertamina Geothermal Energy,0.725,,
Star Energy Geothermal,0.5384,,
Enel Green Power,0.4,,
unknown,0.397,,
CalEnergy Operating Corp,0.381,,
Sarulla Operations Ltd,0.33,,
unknown,0.325,,
Zorlu Enerji,0.306,,
Atlantica Sustainable Infrastructure,0.27,,
Mogan Enerji Yatirim Holding,0.258,,
KS Orka Renewables Pte Ltd,0.223,,
Geysers Power Co LLC,0.2,,
Tohoku Electric Power Co Inc,0.195,,
Kyushu Electric Power Co Inc,0.17,,
Turkeler Energy,0.168,,
Celikler Holding,0.165,,
Greeneco Enerji Elektrik Üretim AS,0.1275,,
China Yangzi River Three Gorges Group Co Ltd,39.444300000000005,,
Hydro Quebec,36.791,,
State Grid Xinyuan Co Ltd,30.372,,
PJSC RusHydro,27.991,,
unknown,21.9954,,
En+ Generatsiya JSC,15.002,,
Eletrobras Furnas,14.95548,,
US Bureau of Reclamation,14.739,,
Itaipú Binational,14.0,,
EDF Energy Ltd,13.702,,
Elektrik Üretim AS (EÜAŞ),13.58,,
BC Hydro,13.1,,
State Power Investment Group Upper Yellow River Hydropower Development Co Ltd,12.835,,
China Huaneng Group Co Ltd,11.952,,
Comisión Federal de Electricidad EPE,11.577,,
Norte Energia SA,11.233,,
